Txhash,Blockno,UnixTimestamp,DateTime,From,To,Quantity,Standard Deviation
0xf843c5912a097356c492a3b79264b33a0d545d16d0c5977089ff5a5c7eb4c98e,12371549,1620182182,5/5/2021 2:36,0x346902128188c7ab7231e2fde72903333c1c3e1d,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,26974.27623,75835.9847
0xf1b7f7a451defaf3a23e6ad810a9fe2fbc687276210e1103943fda0ee5dabbc7,12371553,1620182302,5/5/2021 2:38,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x170ae47ba9b913c33f038aa011b5b83935e86091,3754.660077,47897.45461
0xd3381f8b144aa313a8dcde4b57f2d18be5c6de998ac602365aac2d2fd1c9e488,12371555,1620182316,5/5/2021 2:38,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xf6da21e95d74767009accb145b96897ac3630bad,46815.8716,8913.176588
0x7995993bb8e6b324dbbe206b18c2cbc138e11a25be788e2111534cbfa8bdc6ee,12371555,1620182316,5/5/2021 2:38,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xd5d23644159f95fa1e4051035c3e21ddbf024514,5000,81519.99789
0x0de3aa7bdb17e1fd89c146a957b13bd644b2d468fa988313e7440f9914b892eb,12371555,1620182316,5/5/2021 2:38,0xf6da21e95d74767009accb145b96897ac3630bad,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,46815.8716,25387.34039
0xb22b55346205d3736ce3f955501aee6d344feb91b9f8c5385952e3baf2451b8f,12371556,1620182329,5/5/2021 2:38,0x346902128188c7ab7231e2fde72903333c1c3e1d,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,20000,49338.21679
0xa06b9c10508b7bc5463551913ef03e453b4da32cdf32cc59d848fe9b5cceb028,12371557,1620182351,5/5/2021 2:39,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x78bace82f7ccd811f16ed11d601c8f54bcc2899b,2299.002469,1881.55024
0xb07aafd226d1f6624c1ab0c3325b56d1a3c7c005c0196b35d34cabcc8fcad2f6,12371562,1620182413,5/5/2021 2:40,0x346902128188c7ab7231e2fde72903333c1c3e1d,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,30000,49905.29267
0xee3f5e7aaad39e7391df9ccb37d19824f300af79672acb5da8882e54da14ed24,12371577,1620182556,5/5/2021 2:42,0x42dbf06226659f852560482ccc61d4b905f2aa92,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,17500,32717.84543
0x1434722e7045cbb71ee6c2a0f9712f12e6f84793373d23b2ee0713cae2d73699,12371578,1620182572,5/5/2021 2:42,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66,4755.317171,17543.06347
0x13e04844692ff56c3fac2363d19890d80578d627542fcd767e5d8676076a1b8b,12371579,1620182573,5/5/2021 2:42,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xbd70d89667a3e1bd341ac235259c5f2dde8172a9,263.0565025,25609.10625
0x7907b5a7bb092652f04da89a360b00e32a0ca377f3839bb2338bf2f2ae68a66f,12371582,1620182607,5/5/2021 2:43,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x9b9c09dffcaea00a6ed39af98275136f0b731c1b,1050.050406,-23985.40609
0xa8bfcf433a629bfb3e0715a72cf057ac24af358eab5cc919d422e90cd3bf4c55,12371583,1620182615,5/5/2021 2:43,0x346902128188c7ab7231e2fde72903333c1c3e1d,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,30000,37322.76992
0x98d55216e18e6fda2bd8a12edee358a2a042bf3121ed0ec93b11047ae9497f99,12371584,1620182631,5/5/2021 2:43,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xb5f2e221d1a4e481aad2ff20342b22de11adf665,2434.127202,33470.44209
0x9349254366fbebe595ec63dfd5e25135a488fc1c1cc5fdad7ffc9c8dac5965a6,12371588,1620182665,5/5/2021 2:44,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x26ed4f7a8459e221908af3c9fa3b0707185293cb,2840.902882,-18542.42674
0xc86c6a22b6699eba36bda652e2ebf55f40cbc6190fe858e8a69561a428db88fb,12371592,1620182724,5/5/2021 2:45,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xa4b442dc6cb61eb9e9a62adbcef92808b3507e82,8393.689148,58780.59062
0x9c5b2b56b3afbb9050f2799e08e6e1519b58ccf723525b1160ffec23c63ad55a,12371592,1620182724,5/5/2021 2:45,0xa3d59249b5bae16905613ad2be5639ffa35bbb57,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,9923.037422,14294.01568
0xbeac3664731d9c460d201dadc79637355d704dd299fd7c7f6e717fa1aada216a,12371595,1620182900,5/5/2021 2:48,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x827ea2c64d3f5093f632ab6daa94ee8d7eee0686,8416.100207,62476.44281
0xe7e74d720dde44f2a012c416218eb64a44ea70559d9ccfd7e01fa5ceff9e255e,12371600,1620182935,5/5/2021 2:48,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x7b3f07b752ad1c96946cfb29e93c6e696fbc91e8,2757.794804,22783.01313
0x8b9a44db315bb2918c000289af72e85a17fccc16251685d07cbc4048c189bd00,12371603,1620182957,5/5/2021 2:49,0xc9020360b5876d43dd66adf49c5f02c18e596467,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,3741.53504,32448.83006
0x4714912c2de0fcd28efce4988d87a8660d2aa6cec8657b5dc970634cdf779338,12371608,1620183057,5/5/2021 2:50,0xc48d4d15c2ae6037e9e9e4e79fc989fefaf4d6fc,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,37422.03742,34900.40439
0x913863a0cba61bd9aa8b6cc7a49c7ca76f34fbdd1927f20a7f75b193377c2ee1,12371610,1620183071,5/5/2021 2:51,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xf6da21e95d74767009accb145b96897ac3630bad,40641.38362,42084.29277
0xc4b6e02bc64ee8a61dcd390cc1a8694218c200a3c33d63dc32b8da7facbf13bf,12371610,1620183071,5/5/2021 2:51,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x96b0425c29ab7664d80c4754b681f5907172ec7c,73194.01112,-38493.5814
0x24fabdfeabf09c5e0ae2fc8f08a44b93da205415e745a42284a302f23fe52a03,12371610,1620183071,5/5/2021 2:51,0xf6da21e95d74767009accb145b96897ac3630bad,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,40641.38362,91106.3702
0x886bd42d5223e0e5c3584328b5ee134f8afa1257de41cb7f435690e68fd70c96,12371626,1620183270,5/5/2021 2:54,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x607afa2a44a3a1a06cc6e224998226b9cd7e8192,42439.60973,4994.126728
0xe14f0ee70fd9c03c2e095b3021187d237b12c6c1aae839fc73f73e1d01f8635e,12371626,1620183270,5/5/2021 2:54,0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,4398.722962,47630.28014
0x78198ba19fcb71882c4617c38145a2137aadd85da6701c5f57c67902512bf4a4,12371643,1620183479,5/5/2021 2:57,0xf081a2e8f9cd7a021ecc637adfc5dea821c3012e,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,10031.8895,51545.0755
0x87a58498c2b42f58e0e7ca8e91262a1e31fadf05fe5a3eda3a19b6c1a1af2201,12371653,1620183578,5/5/2021 2:59,0x64631387aa720b6397d19db2919333e9658c6ecd,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,788,27333.93819
0xa265b2259a1c36d7b66b1d7738f2658a85911845a37ad704cba71473e5831c25,12371653,1620183578,5/5/2021 2:59,0xddc22fbc4559feff07fb35cda96a636aebbd2aa4,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,10000,7948.100333
0x75d385092089f2a6bafd8124afdfb86984240071b2f3efaf0f88c983b7df41b7,12371654,1620183579,5/5/2021 2:59,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x0a4b2413fc8f172633d8b146d0f3423049d84528,3874.744066,-10528.66522
0x57a1a1df590bbf3e9a871465d3e1c2fc9caa0bb83e1ac016c57f38b3bdfc4826,12371655,1620183587,5/5/2021 2:59,0xddc22fbc4559feff07fb35cda96a636aebbd2aa4,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,10000,-10500.1928
0x8e49778ddd9e0c30d448abe1aaac40ad6f3ac0476cca38186364c4b63b4dcb2c,12371667,1620183686,5/5/2021 3:01,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x94ad6d892137e79c3577d098a59b747f974b2616,286.6981664,68803.45836
0xe4043212737cfd97f7d8215c9b5ffca10aa36b583c026766dd05cbbc7d8689df,12371676,1620183774,5/5/2021 3:02,0xa4b442dc6cb61eb9e9a62adbcef92808b3507e82,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,8393.689148,17047.3323
0x838a73a44adf4a67ae9d90feb50a262f662379d867cf69afdaea35934cbef839,12371687,1620183913,5/5/2021 3:05,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x6c65fb326e7734ba5508b5d043718288b43b9ed9,23602.27476,34213.71158
0x519acbca6516d6a98917f285480cdbf1b999a68389cae04a37ff1f99e80e8688,12371699,1620184035,5/5/2021 3:07,0x3328f5f2cecaf00a2443082b657cedeaf70bfaef,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,657.067957,3442.052077
0xb196ae9f28cc81f61b64dc9dfab4224f97602ecad23c58d979e9e2408b47aa29,12371703,1620184099,5/5/2021 3:08,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xc571147a515a789eb23cbcbf92f86bc1485ab877,17000,89115.26379
0xfca2882050df4a3e9fc5d08f4b202ecc5ab5d7233961781b05510d97c05288a9,12371705,1620184112,5/5/2021 3:08,0x269e07eac18b3681f3447263c28a766457ff074b,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,3959.501977,11627.71179
0xe64ed323612c98e0f4c9282fc03b9e77f25013aa12821795f0459646908b8a64,12371709,1620184179,5/5/2021 3:09,0x679e21a0ed6a30ee97a33e04d8009654f1d763e2,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,7000,-12482.87203
0xe09eb02988319467f02c2a73fc1ea39e5d011ab45bb019d60da8ba4e8727fce4,12371710,1620184190,5/5/2021 3:09,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xc571147a515a789eb23cbcbf92f86bc1485ab877,6200,10530.33692
0xea812c91f139ea78669b711e52cfb7e9eba30f7a368ff757d909db83884dca77,12371711,1620184192,5/5/2021 3:09,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,8987.116222,21254.78823
0x9dcbe80af0d547548a733f444f528940d84abeeab39455c999110a96c358d7a2,12371717,1620184224,5/5/2021 3:10,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xb64943f4f26d837ceeac96cae86d1bab23a3414d,2000,-1770.652414
0x758bd3573f22221dd9de8e172007920b065b14d18340919bbbfd00d2a603f590,12371726,1620184326,5/5/2021 3:12,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x607afa2a44a3a1a06cc6e224998226b9cd7e8192,30869.09716,-21771.92018
0xddb26e98e65dcead52cd9bb1fac1bd8e42e929db83d490693010e4f2434e346e,12371726,1620184326,5/5/2021 3:12,0x8fa54f2e82c2afa672b3c1c3931751af5a5aa2a1,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,10784.24011,-7927.283381
0x91bdac4bf308d7e1352bc4f562d7e23339ed20e289972e090e744079f00fea86,12371728,1620184337,5/5/2021 3:12,0x1ec2411b7443e9cc11f584553a5e6104b2adc548,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,1848.547703,-3748.545333
0x45211d69962e2baadb18421466c19d2edad60e36083747527289dcece4b3f815,12371733,1620184397,5/5/2021 3:13,0xdb38ae75c5f44276803345f7f02e95a0aeef5944,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,327622.6466,57863.58204
0x22486821a7a2a0cdba0d85a06516f0a4c78c255bf3ebc35d4a14cf136602186a,12371733,1620184397,5/5/2021 3:13,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66,9157.348364,19630.14161
0xf963d78ca663c3d40d8fd0b861faaa1de7d35ea36c4b100c3eda20893822a542,12371738,1620184442,5/5/2021 3:14,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xdeebc0991989ff715aedbbf05f88a86a254b430c,64925.29778,-34798.54737
0xefc662ee441a8d7afe120a60b0a1502204c204540fb1898e704030fcab204e2d,12371738,1620184442,5/5/2021 3:14,0x85ce0755f672fea5f67b8157e446d106f6f92465,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,8496.673882,72601.25494
0x75a3247374dffefd01d5a2c254f438de2680bd67f7492e8bc7615315dae3f33c,12371740,1620184472,5/5/2021 3:14,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,17747.21684,61520.24374
0xf7f9657026faf8a62e29b7495545f14dc5f54e88d076221fcea579dc104c7358,12371741,1620184498,5/5/2021 3:14,0x170ae47ba9b913c33f038aa011b5b83935e86091,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,6499.750892,79903.61482
0x2f7e0ae06d15385cdd00d58ebd811be3e6ac053946c5ad252656c9c221ce05c8,12371741,1620184498,5/5/2021 3:14,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x5da9af6973ff9cf5fa24e25e8710e5c37081019f,55917.06761,65890.7616
0xfbd32de8bc303db606d54fefee6b9ae5492e24bcad53d07b58e4d1769c08075d,12371741,1620184498,5/5/2021 3:14,0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,8956.612021,-7262.926704
0x307c7e6e0c80845782672231a830d1f515a7eab0661d68eadfccd95cb03ecb23,12371742,1620184553,5/5/2021 3:15,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x8fa54f2e82c2afa672b3c1c3931751af5a5aa2a1,20005.58396,-13325.2632
0x9c2e8b8552167512dc82b7db329cf8423630606ea5b07154414a3dd998374425,12371745,1620184608,5/5/2021 3:16,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x71195ac7a1daa8e66d7b38c16860f69b7a20e797,1079.761563,69221.87216
0xa7118b66d630c007ca9c4c9ff1528cf2a8540af513ffad2e710fba8adf1a1674,12371745,1620184608,5/5/2021 3:16,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x679e21a0ed6a30ee97a33e04d8009654f1d763e2,7822.135812,2480.289423
0xbc39d8027c129e9dd0a2743d674548929b5d391fb24dd7d3be3e524de3a715ff,12371747,1620184646,5/5/2021 3:17,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x00000000b7ca7e12dcc72290d1fe47b2ef14c607,68865.11979,22499.27064
0x639bc40be7d08aa1eec9afce0f42cf9028993f5d668313d6e07f102d2728ab2c,12371747,1620184646,5/5/2021 3:17,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x7fe23b29085dbd51aa43b6000a38afb0f10712cb,7121.576437,22807.80378
0xbe6ae5f3c0a256d695b74ece62ac384a4a9647209d1062fdd3c88c1bb26d101b,12371747,1620184646,5/5/2021 3:17,0x00000000b7ca7e12dcc72290d1fe47b2ef14c607,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,68865.11979,35196.66492
0xc4610f701c3946f9ddfbf73f34bf158a1125de911a192313e695a14cca553202,12371750,1620184708,5/5/2021 3:18,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x000000000029f5c1eee7c85c30c0e40197fbec9b,7380.398205,-23036.32512
0xb53d4b019cc52489daf1a742624bf1dce448c19044f3a68b0de9549365b64b17,12371750,1620184708,5/5/2021 3:18,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x1108588e618ff956eda7e07ecd281da38de7f565,61656.93161,49626.45923
0x6fb006a67e535a50d4e14cdd95800304aac615e4b1a02983942cd77217985591,12371750,1620184708,5/5/2021 3:18,0x000000000029f5c1eee7c85c30c0e40197fbec9b,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,7380.398205,-6522.725366
0x5a8f5ab719759c12d9fdeb44d1c56fa8d4a8f055584e2e2f10031d4e078e4dfb,12371754,1620184745,5/5/2021 3:19,0x8fa54f2e82c2afa672b3c1c3931751af5a5aa2a1,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,20005.58396,-11159.80407
0x292b9eb6f8fc4e9449e1a702c8fa51bed601ac59cb56dd8f75fdd80607c5a440,12371759,1620184849,5/5/2021 3:20,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x1108588e618ff956eda7e07ecd281da38de7f565,56065.33494,-55667.03788
0xcc3e6e7bdb634dcd4aef2ea0c1a5d9530299d8ae992c30a75c7eda0c53d8ae8d,12371759,1620184849,5/5/2021 3:20,0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,5371.391632,-3090.324955
0x512830f6c65eb85f2670d0795638df74e1c545207f8ab4bfb0fc76d6ddafa71c,12371761,1620184859,5/5/2021 3:20,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x607afa2a44a3a1a06cc6e224998226b9cd7e8192,17948.7602,-15503.07676
0x7494730ad9efce03717d4dbc568cdd91291dd926b22bf434c334dd3c6c8461c8,12371767,1620185013,5/5/2021 3:23,0x756085e47e85a1c35096112f42f3d3fef17ee35b,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,2422.037422,45294.15006
0x2d8bc3a7aa41fc825ddc8421047e229a013a92b7690287cd170e53241a62290b,12371771,1620185068,5/5/2021 3:24,0x5da9af6973ff9cf5fa24e25e8710e5c37081019f,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,55917.06761,-9855.145006
0x5ff85dd47f64ec98dfe2cfcd792de7ac9c29904acb823a941e1cdeb4216d45e8,12371772,1620185147,5/5/2021 3:25,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xf6da21e95d74767009accb145b96897ac3630bad,54426.68404,-6544.979678
0x2b78362447466ece5612367d3a606debb2b1ac28cbf53db547f79110f4c35663,12371772,1620185147,5/5/2021 3:25,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x78cce34b82f8cef05eb658ddcf10f9a154298ed4,7400.919653,12148.80633
0x6b654d0071544c032fa77a0f6f30f37ae3142b0599722a7e758efcd0efa89edd,12371772,1620185147,5/5/2021 3:25,0xf6da21e95d74767009accb145b96897ac3630bad,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,54426.68404,24438.25943
0xfb5ffa467083bd741777a4c69a95cc109806ec1832b1c492864205e5a58a0fec,12371772,1620185147,5/5/2021 3:25,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x1108588e618ff956eda7e07ecd281da38de7f565,53226.03042,-3615.510363
0x53bdacf16e4debf2a7dab34fd40c45d2020a947cf29fc33c97e2364d9b96ab5c,12371772,1620185147,5/5/2021 3:25,0x78cce34b82f8cef05eb658ddcf10f9a154298ed4,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,7400.919653,57845.09133
0x088283b464cfed33979ce304d5f3e3e9103727f3c21a82020342fd8b6c9c283d,12371777,1620185181,5/5/2021 3:26,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x78cce34b82f8cef05eb658ddcf10f9a154298ed4,6200.621187,-18476.56379
0x2fdfaa53fc287e52ba37567c1f7bc68ca4c88b1b9ec72bd4588b9bc5f255a718,12371777,1620185181,5/5/2021 3:26,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x1108588e618ff956eda7e07ecd281da38de7f565,45422.22943,35723.36395
0x54421e64779fe848bbe6b7057be77e17c4fc5387c795cc75b4c81ba6b1e0aee1,12371777,1620185181,5/5/2021 3:26,0x78cce34b82f8cef05eb658ddcf10f9a154298ed4,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,6200.621187,15130.80237
0xce0139942480162ba4baa724265b7e1ef052277cdf7911b3fe1b503b73878ccb,12371778,1620185189,5/5/2021 3:26,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,8996.286049,-36420.16675
0x36bb046217dd4561fa54b4f95d1938be0a6aff8ea59e84b5709bf2a768267c78,12371783,1620185239,5/5/2021 3:27,0x7fe23b29085dbd51aa43b6000a38afb0f10712cb,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,7121.576437,71659.21027
0xb12ae1435641f8b91b7e08553be64a0c4c945a9f334ac90a6651cc7b4dbb9158,12371784,1620185251,5/5/2021 3:27,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x000000000000084e91743124a982076c59f10084,12636.93566,63693.55734
0xde392e35603980e90779ae4eef5c02ff32f2f2f39c7989dadb13eed591db795c,12371784,1620185251,5/5/2021 3:27,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x1108588e618ff956eda7e07ecd281da38de7f565,40387.43379,28504.49865
0x68c27a3bb7ac69585dddad13e441bd99d956372f1408c0f2ed6dbc285b669f17,12371784,1620185251,5/5/2021 3:27,0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,4060.103755,19271.82263
0xeb032b0d5e8cfc1787b3393a204b653b0f2daa37e7003aeec25e2e0ff144a7a8,12371784,1620185251,5/5/2021 3:27,0x000000000000084e91743124a982076c59f10084,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,12636.93566,-34231.22604
0x51c150635fc08b90f90143551a8eba2b483d000fdbc3149968a6cefe59b94ac3,12371785,1620185259,5/5/2021 3:27,0x679e21a0ed6a30ee97a33e04d8009654f1d763e2,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,7500,-10752.92651
0xf3c4c61f071ad7e337a109d333d701fca19b721f786569e22f1829cbaa03154f,12371794,1620185331,5/5/2021 3:28,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,8434.049545,25914.28487
0x9f17b94b531b4a8db8127649189be950e798810ba1751423c00554817aa2c1a3,12371796,1620185346,5/5/2021 3:29,0xd50645f20203f5de999aca7eb6c39a7bbe539ced,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,12165.31522,33205.43578
0x661e1115a1366111f3ff382f3cbb4a05c87def9e405c6db2d3c8240ec6d9f645,12371805,1620185428,5/5/2021 3:30,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,9303.997465,-9695.437588
0xb2c4c94f1864fd49c134854e97fe8c02be1336704991ec7ce9f4de6ed8078abb,12371815,1620185502,5/5/2021 3:31,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,40920.98729,34661.17053
0x52d1dc4eabcd4acf3f3a521e872ff956480895484fe5574ee4aae14e2bae8a38,12371825,1620185635,5/5/2021 3:33,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,20920.98729,42315.75399
0x6a8cce9e997b4e51ee678d7b6e2473f8ca6065a0b0f7ad8a2112b3fcddc7d478,12371826,1620185636,5/5/2021 3:33,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x59903993ae67bf48f10832e9be28935fee04d6f6,22225.20109,-19023.0217
0xad3f35cdfb933eb7618e19871ed307a878597abc2fabe5c99b97e5be15faf7e2,12371826,1620185636,5/5/2021 3:33,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x67eda638ca2f10043e79b784a7404077db503649,22752.62951,43840.95165
0xee446f463e117bd15b3ca0ffdc3bd8e9653ac3f6ecfb3fd9d041875c44e54cca,12371826,1620185636,5/5/2021 3:33,0x59903993ae67bf48f10832e9be28935fee04d6f6,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,22225.20109,37630.48488
0x84546cb891f03d98bb7c5ca91ef3c501cd5e74c7dbddee415e12d8595f01c1db,12371829,1620185676,5/5/2021 3:34,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x1108588e618ff956eda7e07ecd281da38de7f565,40594.16778,5407.672397
0x6cdd8c5553185456ce7118fb3115347ffcff24dc24f1cf6f606db99f90c50753,12371838,1620185845,5/5/2021 3:37,0xdfd9945e82ae729deabdb0c1d57a16fb884cad83,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,20000,-2512.040103
0x4beea383afb8ffb808899997ad97a5f56d616831c378a10b32ebfd48e7302869,12371842,1620185870,5/5/2021 3:37,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xda1faeb056a2f568b138ca0ad9ad8a51915ba336,22341.24826,9265.891075
0x255bab2802a4a01292667bd6788e1588d0dbb48efc6d806d0635609a60514ced,12371842,1620185870,5/5/2021 3:37,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,9125.563638,-8937.072804
0x7fd098edc5c82c0a5da812a7b922a4e7ec3bb8022f83cc04e2b6a33df9517611,12371842,1620185870,5/5/2021 3:37,0xda1faeb056a2f568b138ca0ad9ad8a51915ba336,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,22341.24826,-16305.45926
0x7665fca6ba6e79a10b40e08420d9440df33f6551a0f54139edd634c251fc455e,12371843,1620185874,5/5/2021 3:37,0xa12a918aa308dc665bdf54dfdee3840157354177,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,17422.03742,27708.45699
0xb4ba3fde1e3b8a42ab4aab5a80dab891de63e2dee40d322676fb7cf958978cb3,12371850,1620185945,5/5/2021 3:39,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,3000,-4390.402246
0x5d4511f727d267781a28b8301fd7ad68ac930fbe67bae1b5eeda5ffd06a515f3,12371851,1620185952,5/5/2021 3:39,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x643aaf9125244086dfd4fdf71f600bfd7dc8d918,1267.696055,43884.51937
0xf1bf3dfceb97c205f97380420b7490f65ea3f937cb118617b05924b26a1b92f4,12371853,1620186011,5/5/2021 3:40,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xda1faeb056a2f568b138ca0ad9ad8a51915ba336,5217.655612,6156.505462
0x732148f12c37123fbb5c9a71ac181c37d1199e34cd70f6a876b513c27e974c1b,12371853,1620186011,5/5/2021 3:40,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x1108588e618ff956eda7e07ecd281da38de7f565,38317.09104,101464.1163
0xbe7de5b6e1db83b5b526265a9c7df41d094240f117ae7e192916e53718b6b733,12371853,1620186011,5/5/2021 3:40,0xda1faeb056a2f568b138ca0ad9ad8a51915ba336,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,5217.655612,82752.00317
0x132465fcceb77f47f58847f92664d0edbb42d3e7b0e1556c450eaadb2316353f,12371861,1620186081,5/5/2021 3:41,0x170ae47ba9b913c33f038aa011b5b83935e86091,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,3184.964523,75439.33431
0xdbcdb590647998ec9181c793a488db039399c6953a6f12fa5c530e327e7b04fd,12371866,1620186130,5/5/2021 3:42,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x1108588e618ff956eda7e07ecd281da38de7f565,34213.38014,73062.54102
